Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EngagementSurvey,EmpSatisfaction,DaysLateLast30,Absences,BurnRate,MentalFatigueScore,WFHAvailable,ResourceAllocation,SalaryPerLevel,PromotionStagnation,TotalSatisfaction,BurnoutPressureIndex,CareerVelocity,ManagerStability
58,0,2,682,2,10,4,3,4,1,37,3,4,7,3,2,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,2774.4,0.02631578947368421,3.0,0.9625,0.06779661016949153,0.21052631578947367
44,0,0,489,1,23,3,3,2,1,67,3,2,2,2,1,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,680.6666666666666,0.25,2.75,1.2000000000000002,0.044444444444444446,0.5
37,1,2,807,0,6,4,0,3,1,63,3,1,1,1,0,2073,23648,4,1,22,4,4,0,7,3,3,3,2,0,2,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1036.5,0.0,2.75,1.4333333333333331,0.02631578947368421,0.5
32,0,2,827,1,1,1,1,4,1,71,3,1,6,1,2,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1478.0,0.0,3.0,1.4333333333333331,0.030303030303030304,0.0
20,1,1,871,1,6,3,1,4,0,66,2,1,2,4,2,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1463.0,0.5,3.25,1.4,0.047619047619047616,0.0
34,0,2,665,1,6,4,4,1,0,41,3,2,6,3,2,4809,12482,1,0,14,3,3,0,16,3,3,16,13,2,10,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1603.0,0.11764705882352941,2.5,1.1199999999999999,0.05714285714285714,0.5882352941176471
37,0,0,1040,1,2,2,1,3,1,100,2,2,0,4,0,5163,15850,5,0,14,3,4,1,17,2,4,1,0,0,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1721.0,0.0,3.75,1.2000000000000002,0.05263157894736842,0.0
59,0,0,1420,0,2,4,0,3,0,32,2,5,3,4,1,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,4.83,3.0,0.0,6.0,0.86,8.95,0.0,9.0,3140.6666666666665,0.5,3.5,0.895,0.08333333333333333,0.5
50,0,1,1115,1,1,3,1,1,0,73,3,5,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,4.225,4.0,0.0,10.5,0.86,8.95,0.0,9.0,3028.6666666666665,0.0,1.5,0.895,0.09803921568627451,0.7777777777777778
25,1,2,240,2,5,3,2,3,1,46,2,2,7,3,2,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1914.6666666666667,0.0,3.25,1.2000000000000002,0.07692307692307693,0.42857142857142855
25,0,2,1280,1,7,1,3,4,1,64,2,1,6,4,1,2889,26897,1,0,11,3,3,2,2,2,3,2,2,2,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1444.5,0.6666666666666666,3.5,1.4333333333333331,0.038461538461538464,0.3333333333333333
22,0,2,534,1,15,3,3,2,0,59,3,1,2,4,2,2871,23785,1,0,15,3,3,0,1,5,3,0,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1435.5,0.0,3.0,1.4,0.043478260869565216,0.0
51,0,1,1456,1,1,4,3,1,0,30,2,3,0,1,2,7484,25796,3,0,20,4,3,0,23,1,2,13,12,12,8,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,1871.0,0.8571428571428571,1.75,0.8999999999999999,0.057692307692307696,0.5714285714285714
34,1,1,658,1,7,3,1,1,1,66,1,2,2,3,2,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2024.6666666666667,0.0,2.75,1.2000000000000002,0.05714285714285714,0.6
54,0,0,142,0,26,3,0,4,0,30,4,4,3,4,2,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,4.83,3.0,0.0,6.0,0.67,7.6,0.0,7.0,3465.6,0.6666666666666666,3.5,0.95,0.07272727272727272,0.6666666666666666
24,0,2,1127,1,18,1,1,2,1,52,3,1,2,3,1,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1387.0,0.16666666666666666,2.75,1.4333333333333331,0.04,0.3333333333333333
34,0,2,1031,1,6,4,1,3,0,45,2,2,6,2,0,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1501.6666666666667,0.0,2.75,1.1199999999999999,0.05714285714285714,0.0
37,0,2,1189,2,3,3,1,3,1,87,3,3,7,4,2,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,1857.0,0.16666666666666666,2.75,0.9714285714285713,0.07894736842105263,0.5
34,0,2,1354,1,5,3,3,3,0,45,2,3,3,1,2,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2907.75,0.4166666666666667,2.75,0.8999999999999999,0.08571428571428572,0.6666666666666666
36,0,1,1467,2,11,2,5,2,0,92,3,3,7,4,1,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2434.5,0.2,3.0,0.8999999999999999,0.08108108108108109,0.8
36,0,2,922,1,3,2,1,1,0,39,3,1,2,4,0,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1417.5,0.0,2.25,1.4,0.02702702702702703,0.0
43,0,1,394,2,26,2,1,3,1,92,3,4,3,4,1,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3391.8,0.15384615384615385,3.75,0.9625,0.09090909090909091,0.46153846153846156
30,0,1,1312,1,23,3,1,1,1,96,1,1,6,3,0,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1306.5,0.0,2.25,1.4333333333333331,0.03225806451612903,0.8181818181818182
33,0,0,750,2,22,2,2,3,1,95,3,2,7,2,1,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2048.6666666666665,0.0,2.5,1.2000000000000002,0.058823529411764705,0.875
56,1,2,441,1,14,4,1,2,0,72,3,1,6,2,1,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2481.5,0.6666666666666666,2.0,1.4,0.017543859649122806,0.5
51,0,2,684,1,6,3,1,1,1,51,3,5,5,3,2,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3256.1666666666665,0.7142857142857143,2.5,0.9,0.09615384615384616,0.7142857142857143
31,1,2,249,2,6,4,1,2,1,76,1,2,7,3,1,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2057.3333333333335,0.875,2.25,1.2000000000000002,0.0625,0.875
26,0,2,841,1,6,3,4,3,0,46,2,1,6,2,1,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1184.0,0.6666666666666666,2.5,1.4,0.037037037037037035,0.5
58,1,2,147,1,23,4,3,4,0,94,3,3,0,4,1,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2578.0,0.36585365853658536,3.5,0.8999999999999999,0.05084745762711865,0.14634146341463414
19,1,2,528,2,22,1,2,4,1,50,3,1,8,3,2,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,837.5,0.0,3.25,1.4333333333333331,0.05,0.0
22,0,2,594,1,2,1,5,3,1,100,3,1,2,4,1,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1261.5,0.6666666666666666,3.25,1.4333333333333331,0.043478260869565216,0.3333333333333333
49,0,2,470,1,20,4,3,3,0,96,3,2,4,1,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2189.0,0.3125,2.25,1.1199999999999999,0.04,0.6875
43,0,1,957,1,28,3,3,2,0,72,4,1,6,3,2,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2369.5,0.25,3.0,1.4,0.022727272727272728,0.5
50,0,1,809,2,12,3,2,3,0,77,3,3,7,4,2,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2302.0,0.6666666666666666,3.5,0.8999999999999999,0.058823529411764705,0.3333333333333333
31,1,2,542,2,20,3,1,2,0,71,1,2,7,3,1,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1519.6666666666667,0.6666666666666666,2.75,1.1199999999999999,0.0625,0.6666666666666666
41,0,2,802,2,9,1,1,3,1,96,3,3,7,3,0,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2047.25,0.0,3.0,0.9714285714285713,0.07142857142857142,0.7
26,0,2,1355,0,25,1,1,3,0,61,3,1,1,3,1,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,4.83,3.0,0.0,6.0,0.27,4.2,1.0,2.0,1471.0,0.5555555555555556,3.25,1.4,0.037037037037037035,0.7777777777777778
36,0,2,216,1,6,2,3,2,1,84,3,2,4,2,0,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1647.0,0.0,2.75,1.2000000000000002,0.05405405405405406,0.25
51,1,1,1150,1,8,4,1,1,1,53,1,3,4,4,2,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2662.5,0.0,3.0,0.9714285714285713,0.057692307692307696,0.6
39,0,2,1329,2,4,4,1,4,0,47,2,2,7,3,1,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1967.3333333333333,0.3125,3.5,1.1199999999999999,0.05,0.5625
25,0,2,959,2,28,3,1,1,1,41,2,2,7,3,1,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2879.6666666666665,0.6666666666666666,2.75,1.2000000000000002,0.07692307692307693,0.6666666666666666
30,0,2,1240,0,9,3,0,3,1,48,3,2,1,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,4.1,4.0,0.0,9.0,0.47,6.0,1.0,4.0,2115.6666666666665,0.3333333333333333,3.0,1.2000000000000002,0.06451612903225806,0.5833333333333334
32,1,2,1033,1,9,3,3,1,0,41,3,1,2,1,2,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2100.0,0.0,1.75,1.4,0.030303030303030304,0.6666666666666666
45,0,2,1316,1,29,3,3,3,1,83,3,1,6,4,2,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1726.0,0.0,2.75,1.4333333333333331,0.021739130434782608,0.42857142857142855
38,0,2,364,1,3,5,5,4,0,32,3,2,6,3,2,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1439.0,0.5,3.0,1.1199999999999999,0.05128205128205128,0.5
30,0,2,438,1,18,3,1,1,0,75,3,1,6,3,2,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1316.0,0.0,2.25,1.4,0.03225806451612903,0.6666666666666666
32,0,1,689,2,9,2,3,4,1,35,1,2,7,4,0,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1556.0,0.0,4.0,1.2000000000000002,0.06060606060606061,0.7777777777777778
30,0,2,201,1,5,3,5,4,0,84,3,1,6,1,0,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1602.0,0.5,3.0,1.4,0.03225806451612903,0.5
30,0,2,1427,1,2,1,3,2,1,35,2,1,2,4,2,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1360.0,0.16666666666666666,3.25,1.4333333333333331,0.03225806451612903,0.3333333333333333
41,0,1,857,1,10,3,1,4,1,91,2,4,3,1,0,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3436.2,0.875,2.25,0.9625,0.09523809523809523,0.875
41,0,2,933,1,9,4,1,3,1,94,3,1,2,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1119.0,0.16666666666666666,2.75,1.4333333333333331,0.023809523809523808,0.6666666666666666
19,0,2,1181,1,3,1,3,2,0,79,3,1,2,2,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,741.5,0.0,2.75,1.4,0.05,0.0
40,0,1,1395,1,26,3,3,2,0,54,3,2,6,2,0,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1868.3333333333333,0.09523809523809523,2.0,1.1199999999999999,0.04878048780487805,0.6190476190476191
35,0,2,662,2,1,5,2,3,1,94,3,3,7,2,1,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,1823.75,0.0,2.25,0.9714285714285713,0.08333333333333333,0.5454545454545454
53,0,2,1436,2,6,2,2,2,1,34,3,2,8,3,1,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,768.6666666666666,0.5,2.5,1.2000000000000002,0.037037037037037035,0.625
45,0,2,194,1,9,3,1,2,1,60,3,2,2,2,0,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,782.6666666666666,0.0,2.0,1.2000000000000002,0.043478260869565216,0.8333333333333334
32,0,1,967,2,8,3,2,2,0,43,3,3,7,4,2,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2249.5,0.3,3.25,0.8999999999999999,0.09090909090909091,0.7
29,0,0,1496,1,1,1,5,4,1,41,3,2,4,3,1,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1439.6666666666667,0.0,2.75,1.2000000000000002,0.06666666666666667,0.8181818181818182
51,0,2,1169,1,7,4,3,2,1,34,2,2,4,3,1,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2044.0,0.0,2.75,1.2000000000000002,0.038461538461538464,0.0
58,0,2,1145,1,9,3,3,2,0,75,2,1,6,2,1,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1673.0,0.0,2.0,1.4,0.01694915254237288,0.0
40,0,2,630,2,4,4,2,3,1,67,2,3,7,4,1,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2713.75,0.15384615384615385,2.5,0.9714285714285713,0.07317073170731707,0.8461538461538461
34,0,1,303,2,2,4,2,3,0,75,3,1,8,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,4.28,4.0,0.0,14.0,0.27,4.2,1.0,2.0,1115.5,0.2,3.25,1.4,0.02857142857142857,0.4
22,0,2,1256,1,19,1,3,3,1,80,3,1,6,4,1,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1161.5,0.6666666666666666,2.75,1.4333333333333331,0.043478260869565216,0.6666666666666666
27,0,0,691,1,9,3,3,4,1,57,3,1,6,2,0,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1012.0,0.6666666666666666,2.75,1.4333333333333331,0.03571428571428571,0.6666666666666666
28,0,2,440,1,21,3,3,3,1,42,3,1,6,4,1,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1356.5,0.0,2.75,1.4333333333333331,0.034482758620689655,0.3333333333333333
57,0,2,334,1,24,2,1,3,1,83,4,3,0,4,0,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2359.75,0.16666666666666666,2.5,0.9714285714285713,0.05172413793103448,0.6666666666666666
27,0,0,1450,1,3,3,3,3,1,79,2,1,6,3,0,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1283.0,0.0,3.0,1.4333333333333331,0.03571428571428571,0.5
50,0,2,1452,1,11,3,1,3,0,53,3,5,3,2,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,4.225,4.0,0.0,10.5,0.86,8.95,0.0,9.0,3321.0,0.6666666666666666,2.5,0.895,0.09803921568627451,0.6666666666666666
41,0,2,465,1,14,3,1,1,1,56,3,1,6,3,0,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1225.5,0.1,2.0,1.4333333333333331,0.023809523809523808,0.8
30,0,2,1339,2,5,3,1,2,0,41,3,3,7,4,1,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2354.75,0.6363636363636364,3.0,0.8999999999999999,0.0967741935483871,0.36363636363636365
38,0,2,702,2,1,4,1,1,0,59,2,2,7,4,2,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2895.3333333333335,0.0,3.0,1.1199999999999999,0.05128205128205128,0.7777777777777778
32,0,2,120,1,6,5,1,3,1,43,3,1,6,3,2,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1519.0,0.16666666666666666,2.5,1.4333333333333331,0.030303030303030304,0.6666666666666666
27,0,2,1157,1,17,3,5,3,1,51,3,1,6,2,1,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1529.0,0.16666666666666666,2.75,1.4333333333333331,0.03571428571428571,0.16666666666666666
19,1,1,602,2,1,1,5,3,0,100,1,1,8,1,2,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,4.28,4.0,0.0,14.0,0.27,4.2,1.0,2.0,1162.5,0.0,2.25,1.4,0.05,0.0
36,0,1,1480,1,3,2,3,4,1,30,3,1,2,2,2,2088,15062,4,0,12,3,3,0,13,3,2,8,7,7,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1044.0,0.7777777777777778,2.75,1.4333333333333331,0.02702702702702703,0.2222222222222222
30,0,0,111,1,9,3,3,3,1,66,3,2,2,1,0,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1024.0,0.46153846153846156,2.5,1.2000000000000002,0.06451612903225806,0.7692307692307693
45,0,2,1268,2,4,2,1,3,0,30,3,2,7,1,0,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1668.6666666666667,0.0,2.25,1.1199999999999999,0.043478260869565216,0.5
56,0,2,713,1,8,3,1,3,0,67,3,1,6,1,0,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2128.5,0.6666666666666666,2.5,1.4,0.017543859649122806,0.6666666666666666
33,0,2,134,1,2,3,1,3,1,90,3,1,6,4,2,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1250.0,0.0,3.0,1.4333333333333331,0.029411764705882353,0.5
19,1,2,303,1,2,3,1,2,1,47,2,1,2,4,2,1102,9241,1,0,22,4,3,0,1,3,2,1,0,1,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,551.0,0.5,2.75,1.4333333333333331,0.05,0.0
46,0,2,526,2,1,2,2,2,0,92,3,3,7,1,0,10453,2137,1,0,25,4,3,3,24,2,3,24,13,15,7,4.28,4.0,0.0,14.0,0.5,6.3,1.0,6.0,2613.25,0.6,2.25,0.8999999999999999,0.06382978723404255,0.28
38,0,2,1380,1,9,2,1,3,0,75,3,1,2,4,2,2288,6319,1,0,12,3,3,0,2,3,3,2,2,2,1,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1144.0,0.6666666666666666,3.25,1.4,0.02564102564102564,0.3333333333333333
31,0,2,140,1,12,1,3,3,0,95,3,1,6,4,1,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1964.5,0.0,3.25,1.4,0.03125,0.4
34,0,2,629,1,27,2,3,4,0,95,3,1,6,2,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1155.5,0.25,3.25,1.4,0.02857142857142857,0.5
41,1,2,1356,2,20,2,2,2,0,70,3,1,8,2,2,3140,21728,1,1,22,4,4,0,4,5,2,4,3,0,2,4.28,4.0,0.0,14.0,0.27,4.2,1.0,2.0,1570.0,0.0,2.5,1.4,0.023809523809523808,0.4
50,0,2,328,1,1,3,3,3,1,86,2,1,2,3,1,3690,3425,2,0,15,3,4,1,5,2,2,3,2,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1845.0,0.0,3.0,1.4333333333333331,0.0196078431372549,0.5
53,0,2,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1483.3333333333333,0.2,2.75,1.1199999999999999,0.037037037037037035,0.6
33,0,2,931,1,14,3,3,4,0,72,3,1,6,2,1,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1378.0,0.1111111111111111,3.25,1.4,0.029411764705882353,0.6666666666666666
40,0,2,989,1,4,1,3,4,0,46,3,5,3,3,1,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,4.225,4.0,0.0,10.5,0.86,8.95,0.0,9.0,3172.1666666666665,0.42857142857142855,3.0,0.895,0.12195121951219512,0.42857142857142855
55,0,2,692,1,14,4,3,3,1,61,4,5,5,2,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3120.3333333333335,0.08,3.0,0.9,0.08928571428571429,0.6
34,0,1,1069,1,2,1,1,4,1,45,2,2,4,3,1,9547,14074,1,0,17,3,3,0,10,2,2,10,9,1,9,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,3182.3333333333335,0.09090909090909091,3.0,1.2000000000000002,0.05714285714285714,0.8181818181818182
51,0,2,313,1,3,3,3,4,0,98,3,4,0,2,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,4.225,4.0,0.0,10.5,0.67,7.6,0.0,7.0,2746.8,0.125,3.0,0.95,0.07692307692307693,0.0
52,0,2,699,1,1,4,1,3,1,65,2,5,3,3,1,19999,5678,0,0,14,3,1,1,34,5,3,33,18,11,9,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3333.1666666666665,0.3235294117647059,2.5,0.9,0.09433962264150944,0.2647058823529412
27,0,2,894,1,9,3,3,4,0,99,3,1,6,2,2,2279,11781,1,0,16,3,4,0,7,2,2,7,7,0,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1139.5,0.0,3.0,1.4,0.03571428571428571,0.375
35,1,2,556,1,23,2,1,2,1,50,2,2,4,3,1,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1972.0,0.0,2.25,1.2000000000000002,0.05555555555555555,0.5
43,0,0,1344,1,7,3,3,4,1,37,4,1,6,4,0,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1044.5,0.3333333333333333,4.0,1.4333333333333331,0.022727272727272728,0.3333333333333333
45,0,0,1195,1,2,2,3,1,1,65,2,4,3,4,1,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3358.4,0.5238095238095238,3.0,0.9625,0.08695652173913043,0.38095238095238093
37,0,2,290,1,21,3,1,2,1,65,4,1,6,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1782.0,0.1111111111111111,1.5,1.4333333333333331,0.02631578947368421,0.7777777777777778
35,0,1,138,1,2,3,3,2,0,37,3,2,2,2,2,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1475.0,0.14285714285714285,2.75,1.1199999999999999,0.05555555555555555,0.2857142857142857
42,0,0,926,1,21,2,3,3,0,36,3,2,4,3,0,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1755.0,0.0,2.75,1.1199999999999999,0.046511627906976744,0.3333333333333333
38,0,2,1261,1,2,4,1,4,1,88,3,2,4,3,1,6553,7259,9,0,14,3,2,0,14,3,3,1,0,0,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2184.3333333333335,0.0,3.0,1.2000000000000002,0.05128205128205128,0.0
